"Item Type","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image File - 1","Product Image Is Thumbnail - 1","Product Image File - 2","Product Image Is Thumbnail - 2","Product Image File - 3","Product Image Is Thumbnail - 3","Search Keywords","Page Title","META Keywords","META Description","Product Condition","Show Product Condition?","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Tax Provider Tax Code","Product Custom Fields"
Product,"Adam Equipment Astm 3 - 2G Astm Weights",P,MEL1520," ","Adam Equipment"," ",Right,"<ul><li> Condition : New  </li><li>MPN : ASTM 3 - 2g</li><li>Brand : Adam Equipment</li></ul>",186.74,100.94,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/TVkAAOSwP4NfweO5/s-l960.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Adam Equipment Astm 4 - 10G Astm Weights",P,MEL1527," ","Adam Equipment"," ",Right,"<ul><li> Condition : New  </li><li>MPN : ASTM 4 - 10g</li><li>Brand : Adam Equipment</li></ul>",186.74,100.94,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/K6oAAOSwP-JfweO4/s-l960.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Adam Equipment Cb 3000 3000G, 1G, Cb Compact Balances",P,MEL1554," ","Adam Equipment"," ",Right,"<ul><li> Condition : New  </li><li>MPN : CB 3000</li><li>Brand : Adam Equipment</li></ul>",186.96,101.06,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/9GAAAOSwrXhfxJNA/s-l960.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Adam Equipment Dct 2000 2000G, 1G, Dune Compact Balances - 12 Month",P,MEL1583," ","Adam Equipment"," ",Right,"<ul><li> Condition : New  </li><li>MPN : DCT 2000</li><li>Brand : Adam Equipment</li></ul>",188.48,101.88,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/1D4AAOSwjV9fxJLc/s-l960.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Adam Equipment Dct 201 200G, 0.1G, Dune Compact Balances - 12 Month",P,MEL1584," ","Adam Equipment"," ",Right,"<ul><li> Condition : New  </li><li>MPN : DCT 201</li><li>Brand : Adam Equipment</li></ul>",188.48,101.88,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/6qMAAOSw2x5fxJR9/s-l960.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Benchmark B3110-250 Hybex Erlenmeyer Flask, 250Ml, Case Of 12",P,MEL1833," ",Benchmark," ",Right,"<ul><li> Condition : New  </li><li>MPN : B3110-250</li><li>Brand : Benchmark Scientific</li></ul>",191.27,103.39,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/w5sAAOSw46ZgHpq0/s-l640.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Benchmark B1000-01 Loop Holder Attachment",P,MEL1805," ",Benchmark," ",Right,"<ul><li> Condition : New  </li><li>MPN : B1000-01</li><li>Brand : Benchmark Scientific</li></ul>",191.48,103.5,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/-YYAAOSw97RgJTCr/s-l640.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Adam Equipment Astm 3 - 5G Astm Weights",P,MEL1524," ","Adam Equipment"," ",Right,"<ul><li> Condition : New  </li><li>MPN : ASTM 3 - 5g</li><li>Brand : Adam Equipment</li></ul>",196.04,105.97,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/2A8AAOSwkHJfweO3/s-l960.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Adam Equipment Astm 4 - 50G Astm Weights",P,MEL1533," ","Adam Equipment"," ",Right,"<ul><li> Condition : New  </li><li>MPN : ASTM 4 - 50g</li><li>Brand : Adam Equipment</li></ul>",196.04,105.97,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/IBYAAOSw061fweO5/s-l960.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
Product,"Adam Equipment Cb 1001 1000G, 0.1G, Cb Compact Balances",P,MEL1553," ","Adam Equipment"," ",Right,"<ul><li> Condition : New  </li><li>MPN : CB 1001</li><li>Brand : Adam Equipment</li></ul>",196.45,106.19,0,0,0,Y,"Six Month Replacement Warranty - Warranty Policy ",7,0,0,0,Y,Y,"Ships in 3-4 Business Days",none,0,0,"Laboratory Equipment/ Lab1",https://i.ebayimg.com/images/g/u7wAAOSwRVJfxJNA/s-l960.jpg," ",,Y,," "," "," "," "," ",NEW,Y,0,"Default Tax Class"," ",N," "," "," "," "," "," "," "," "," "," "," "," ",N," "," "
